id	modified	bibliographicCitation	references	institutionCode	collectionCode	basisOfRecord	dynamicProperties	occurrenceID	catalogNumber	occurrenceRemarks	recordNumber	recordedBy	individualCount	sex	lifeStage	preparations	otherCatalogNumbers	associatedReferences	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	fieldNumber	waterBody	country	stateProvince	county	locality	minimumElevationInMeters	maximumElevationInMeters	verbatimDepth	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	footprintWKT	identifiedBy	dateIdentified	typeStatus	scientificNameID	scientificName	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	scientificNameAuthorship
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3777	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3777	CNP-P-3777														1978	4	22			Argentina							100		-47	-65.033333						urn:lsid:marinespecies.org:taxname:105923	Squalus acanthias	Animalia	Chordata	Elasmobranchii	Squaliformes	Squalidae	Squalus		acanthias		Linnaeus, 1758
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3778	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3778	CNP-P-3778														1978	4	22			Argentina							115		-46.983334	-64						urn:lsid:marinespecies.org:taxname:105923	Squalus acanthias	Animalia	Chordata	Elasmobranchii	Squaliformes	Squalidae	Squalus		acanthias		Linnaeus, 1758
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3779	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3779	CNP-P-3779														1978	4	23			Argentina							127		-47	-62.049999						urn:lsid:marinespecies.org:taxname:105923	Squalus acanthias	Animalia	Chordata	Elasmobranchii	Squaliformes	Squalidae	Squalus		acanthias		Linnaeus, 1758
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3780	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3780	CNP-P-3780														1978	4	23			Argentina							140		-46.983334	-60.983334						urn:lsid:marinespecies.org:taxname:105923	Squalus acanthias	Animalia	Chordata	Elasmobranchii	Squaliformes	Squalidae	Squalus		acanthias		Linnaeus, 1758
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3781	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3781	CNP-P-3781														1978	4	24			Argentina							147		-48	-62.083332						urn:lsid:marinespecies.org:taxname:105923	Squalus acanthias	Animalia	Chordata	Elasmobranchii	Squaliformes	Squalidae	Squalus		acanthias		Linnaeus, 1758
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3782	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3782	CNP-P-3782														1978	4	24			Argentina							125		-48	-63						urn:lsid:marinespecies.org:taxname:105923	Squalus acanthias	Animalia	Chordata	Elasmobranchii	Squaliformes	Squalidae	Squalus		acanthias		Linnaeus, 1758
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3783	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3783	CNP-P-3783														1978	4	24			Argentina							111		-47.983334	-64						urn:lsid:marinespecies.org:taxname:105923	Squalus acanthias	Animalia	Chordata	Elasmobranchii	Squaliformes	Squalidae	Squalus		acanthias		Linnaeus, 1758
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3784	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3784	CNP-P-3784														1978	4	25			Argentina							94		-48.033333	-65.01667						urn:lsid:marinespecies.org:taxname:105923	Squalus acanthias	Animalia	Chordata	Elasmobranchii	Squaliformes	Squalidae	Squalus		acanthias		Linnaeus, 1758
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3785	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3785	CNP-P-3785														1978	4	25			Argentina							92		-48.283333	-65.73333						urn:lsid:marinespecies.org:taxname:105923	Squalus acanthias	Animalia	Chordata	Elasmobranchii	Squaliformes	Squalidae	Squalus		acanthias		Linnaeus, 1758
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3786	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3786	CNP-P-3786														1978	4	26			Argentina							101		-48	-65.949997						urn:lsid:marinespecies.org:taxname:105923	Squalus acanthias	Animalia	Chordata	Elasmobranchii	Squaliformes	Squalidae	Squalus		acanthias		Linnaeus, 1758
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3787	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3787	CNP-P-3787														1978	4	26			Argentina							115		-47	-65.01667						urn:lsid:marinespecies.org:taxname:105923	Squalus acanthias	Animalia	Chordata	Elasmobranchii	Squaliformes	Squalidae	Squalus		acanthias		Linnaeus, 1758
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3788	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3788	CNP-P-3788														1978	4	26			Argentina							124		-48.016666	-64.01667						urn:lsid:marinespecies.org:taxname:105923	Squalus acanthias	Animalia	Chordata	Elasmobranchii	Squaliformes	Squalidae	Squalus		acanthias		Linnaeus, 1758
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3789	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3789	CNP-P-3789														1978	4	27			Argentina							125		-49.983334	-65.916664						urn:lsid:marinespecies.org:taxname:105923	Squalus acanthias	Animalia	Chordata	Elasmobranchii	Squaliformes	Squalidae	Squalus		acanthias		Linnaeus, 1758
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3790	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3790	CNP-P-3790														1978	4	28			Argentina							28		-49	-68.966667						urn:lsid:marinespecies.org:taxname:105923	Squalus acanthias	Animalia	Chordata	Elasmobranchii	Squaliformes	Squalidae	Squalus		acanthias		Linnaeus, 1758
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3791	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3791	CNP-P-3791														1978	4	28			Argentina							92		-49	-67.966667						urn:lsid:marinespecies.org:taxname:105923	Squalus acanthias	Animalia	Chordata	Elasmobranchii	Squaliformes	Squalidae	Squalus		acanthias		Linnaeus, 1758
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3792	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3792	CNP-P-3792														1978	4	29			Argentina							144		-51	-64.01667						urn:lsid:marinespecies.org:taxname:105923	Squalus acanthias	Animalia	Chordata	Elasmobranchii	Squaliformes	Squalidae	Squalus		acanthias		Linnaeus, 1758
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3793	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3793	CNP-P-3793														1978	5	3			Argentina							135		-48.983334	-57.933334						urn:lsid:marinespecies.org:taxname:105923	Squalus acanthias	Animalia	Chordata	Elasmobranchii	Squaliformes	Squalidae	Squalus		acanthias		Linnaeus, 1758
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3794	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3794	CNP-P-3794														1966	7	26			Argentina							260		-35.683334	-52.683334						urn:lsid:marinespecies.org:taxname:105923	Squalus acanthias	Animalia	Chordata	Elasmobranchii	Squaliformes	Squalidae	Squalus		acanthias		Linnaeus, 1758
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3795	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3795	CNP-P-3795														1978	8	27			Argentina							89		-40.5	-58.450001						urn:lsid:marinespecies.org:taxname:105923	Squalus acanthias	Animalia	Chordata	Elasmobranchii	Squaliformes	Squalidae	Squalus		acanthias		Linnaeus, 1758
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3796	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3796	CNP-P-3796														1978	8	27			Argentina							100		-40.5	-57.466667						urn:lsid:marinespecies.org:taxname:105923	Squalus acanthias	Animalia	Chordata	Elasmobranchii	Squaliformes	Squalidae	Squalus		acanthias		Linnaeus, 1758
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3797	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3797	CNP-P-3797														1978	8	27			Argentina							428		-40.483334	-56.466667						urn:lsid:marinespecies.org:taxname:105923	Squalus acanthias	Animalia	Chordata	Elasmobranchii	Squaliformes	Squalidae	Squalus		acanthias		Linnaeus, 1758
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3798	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3798	CNP-P-3798														1978	8	30			Argentina							52		-41.516666	-63.5						urn:lsid:marinespecies.org:taxname:105923	Squalus acanthias	Animalia	Chordata	Elasmobranchii	Squaliformes	Squalidae	Squalus		acanthias		Linnaeus, 1758
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3799	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3799	CNP-P-3799														1978	8	29			Argentina							51		-41.683334	-62.483334						urn:lsid:marinespecies.org:taxname:105923	Squalus acanthias	Animalia	Chordata	Elasmobranchii	Squaliformes	Squalidae	Squalus		acanthias		Linnaeus, 1758
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3800	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3800	CNP-P-3800														1978	8	29			Argentina							55		-41.450001	-61.450001						urn:lsid:marinespecies.org:taxname:105923	Squalus acanthias	Animalia	Chordata	Elasmobranchii	Squaliformes	Squalidae	Squalus		acanthias		Linnaeus, 1758
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3801	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3801	CNP-P-3801														1978	8	29			Argentina							67		-41.5	-60.483334						urn:lsid:marinespecies.org:taxname:105923	Squalus acanthias	Animalia	Chordata	Elasmobranchii	Squaliformes	Squalidae	Squalus		acanthias		Linnaeus, 1758
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3802	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3802	CNP-P-3802														1978	8	28			Argentina							84		-41.5	-59.5						urn:lsid:marinespecies.org:taxname:105923	Squalus acanthias	Animalia	Chordata	Elasmobranchii	Squaliformes	Squalidae	Squalus		acanthias		Linnaeus, 1758
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3803	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3803	CNP-P-3803														1978	8	28			Argentina							82		-41.5	-58.516666						urn:lsid:marinespecies.org:taxname:105923	Squalus acanthias	Animalia	Chordata	Elasmobranchii	Squaliformes	Squalidae	Squalus		acanthias		Linnaeus, 1758
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3804	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3804	CNP-P-3804														1978	8	31			Argentina							72		-43.5	-63.483334						urn:lsid:marinespecies.org:taxname:105923	Squalus acanthias	Animalia	Chordata	Elasmobranchii	Squaliformes	Squalidae	Squalus		acanthias		Linnaeus, 1758
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3805	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3805	CNP-P-3805														1978	8	31			Argentina							92		-43.516666	-62.016666						urn:lsid:marinespecies.org:taxname:105923	Squalus acanthias	Animalia	Chordata	Elasmobranchii	Squaliformes	Squalidae	Squalus		acanthias		Linnaeus, 1758
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3806	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3806	CNP-P-3806														1978	9	1			Argentina							105		-43.483334	-60.483334						urn:lsid:marinespecies.org:taxname:105923	Squalus acanthias	Animalia	Chordata	Elasmobranchii	Squaliformes	Squalidae	Squalus		acanthias		Linnaeus, 1758
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3807	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3807	CNP-P-3807														1978	9	1			Argentina							120		-43.5	-59.549999						urn:lsid:marinespecies.org:taxname:105923	Squalus acanthias	Animalia	Chordata	Elasmobranchii	Squaliformes	Squalidae	Squalus		acanthias		Linnaeus, 1758
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3808	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3808	CNP-P-3808														1978	9	2			Argentina							113		-45.516666	-61.5						urn:lsid:marinespecies.org:taxname:105923	Squalus acanthias	Animalia	Chordata	Elasmobranchii	Squaliformes	Squalidae	Squalus		acanthias		Linnaeus, 1758
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3809	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3809	CNP-P-3809														1978	9	4			Argentina							115		-47.450001	-64.433334						urn:lsid:marinespecies.org:taxname:105923	Squalus acanthias	Animalia	Chordata	Elasmobranchii	Squaliformes	Squalidae	Squalus		acanthias		Linnaeus, 1758
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3810	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3810	CNP-P-3810														1978	9	4			Argentina							119		-47.516666	-63.5						urn:lsid:marinespecies.org:taxname:105923	Squalus acanthias	Animalia	Chordata	Elasmobranchii	Squaliformes	Squalidae	Squalus		acanthias		Linnaeus, 1758
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3811	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3811	CNP-P-3811														1978	9	5			Argentina							98		-49.483334	-66.183334						urn:lsid:marinespecies.org:taxname:105923	Squalus acanthias	Animalia	Chordata	Elasmobranchii	Squaliformes	Squalidae	Squalus		acanthias		Linnaeus, 1758
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3812	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3812	CNP-P-3812														1978	9	5			Argentina							112		-49.5	-65.533333						urn:lsid:marinespecies.org:taxname:105923	Squalus acanthias	Animalia	Chordata	Elasmobranchii	Squaliformes	Squalidae	Squalus		acanthias		Linnaeus, 1758
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3813	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3813	CNP-P-3813														1978	9	5			Argentina							121		-49.5	-64.550003						urn:lsid:marinespecies.org:taxname:105923	Squalus acanthias	Animalia	Chordata	Elasmobranchii	Squaliformes	Squalidae	Squalus		acanthias		Linnaeus, 1758
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3814	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3814	CNP-P-3814														1978	8	30			Argentina							67		-42.416668	-63.166668						urn:lsid:marinespecies.org:taxname:105923	Squalus acanthias	Animalia	Chordata	Elasmobranchii	Squaliformes	Squalidae	Squalus		acanthias		Linnaeus, 1758
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3815	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3815	CNP-P-3815														1978	9	14			Argentina							55		-38.833332	-58.566666						urn:lsid:marinespecies.org:taxname:105923	Squalus acanthias	Animalia	Chordata	Elasmobranchii	Squaliformes	Squalidae	Squalus		acanthias		Linnaeus, 1758
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3816	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3816	CNP-P-3816														1966	12	26			Argentina							54		-39.950001	-59.933334						urn:lsid:marinespecies.org:taxname:158524	Squalus cubensis	Animalia	Chordata	Elasmobranchii	Squaliformes	Squalidae	Squalus		cubensis		
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3818	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3818	CNP-P-3818														1970	1	8			Argentina							94		-45.25	-65.083336						urn:lsid:marinespecies.org:taxname:158524	Squalus cubensis	Animalia	Chordata	Elasmobranchii	Squaliformes	Squalidae	Squalus		cubensis		
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3820	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3820	CNP-P-3820														1970	1	15			Argentina							31		-50.216667	-68.066666						urn:lsid:marinespecies.org:taxname:158524	Squalus cubensis	Animalia	Chordata	Elasmobranchii	Squaliformes	Squalidae	Squalus		cubensis		
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3821	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3821	CNP-P-3821														1970	1	16			Argentina							37		-51.816666	-68.633331						urn:lsid:marinespecies.org:taxname:158524	Squalus cubensis	Animalia	Chordata	Elasmobranchii	Squaliformes	Squalidae	Squalus		cubensis		
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3822	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3822	CNP-P-3822														1970	1	16			Argentina							55		-52.266666	-68.066666						urn:lsid:marinespecies.org:taxname:158524	Squalus cubensis	Animalia	Chordata	Elasmobranchii	Squaliformes	Squalidae	Squalus		cubensis		
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3823	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3823	CNP-P-3823														1970	1	19			Argentina							145		-47.066666	-61.783333						urn:lsid:marinespecies.org:taxname:158524	Squalus cubensis	Animalia	Chordata	Elasmobranchii	Squaliformes	Squalidae	Squalus		cubensis		
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3824	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3824	CNP-P-3824														1966	7	26			Argentina							260		-35.683334	-52.683334						urn:lsid:marinespecies.org:taxname:158524	Squalus cubensis	Animalia	Chordata	Elasmobranchii	Squaliformes	Squalidae	Squalus		cubensis		
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3825	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3825	CNP-P-3825														1970	1	7			Argentina							58		-41.700001	-63.383335						urn:lsid:marinespecies.org:taxname:217371	Squalus mitsukurii	Animalia	Chordata	Elasmobranchii	Squaliformes	Squalidae	Squalus		mitsukurii		
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3826	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3826	CNP-P-3826														1970	1	7			Argentina							72		-42.049999	-63						urn:lsid:marinespecies.org:taxname:217371	Squalus mitsukurii	Animalia	Chordata	Elasmobranchii	Squaliformes	Squalidae	Squalus		mitsukurii		
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3827	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3827	CNP-P-3827														1983	2	2			Argentina							92		-45.016666	-64.183334						urn:lsid:marinespecies.org:taxname:217371	Squalus mitsukurii	Animalia	Chordata	Elasmobranchii	Squaliformes	Squalidae	Squalus		mitsukurii		
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3828	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3828	CNP-P-3828														1983	2	2			Argentina							78		-45.150002	-64.800003						urn:lsid:marinespecies.org:taxname:217371	Squalus mitsukurii	Animalia	Chordata	Elasmobranchii	Squaliformes	Squalidae	Squalus		mitsukurii		
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3829	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3829	CNP-P-3829														1983	2	3			Argentina							89		-46	-65.550003						urn:lsid:marinespecies.org:taxname:217371	Squalus mitsukurii	Animalia	Chordata	Elasmobranchii	Squaliformes	Squalidae	Squalus		mitsukurii		
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3830	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3830	CNP-P-3830														1983	2	3			Argentina									-46.383335	-64.73333						urn:lsid:marinespecies.org:taxname:217371	Squalus mitsukurii	Animalia	Chordata	Elasmobranchii	Squaliformes	Squalidae	Squalus		mitsukurii		
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3831	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3831	CNP-P-3831														1983	2	5			Argentina							109		-46.183334	-63.75						urn:lsid:marinespecies.org:taxname:217371	Squalus mitsukurii	Animalia	Chordata	Elasmobranchii	Squaliformes	Squalidae	Squalus		mitsukurii		
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3832	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3832	CNP-P-3832														1983	2	5			Argentina							96		-45.700001	-63.183334						urn:lsid:marinespecies.org:taxname:217371	Squalus mitsukurii	Animalia	Chordata	Elasmobranchii	Squaliformes	Squalidae	Squalus		mitsukurii		
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3833	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3833	CNP-P-3833														1983	2	5			Argentina							101		-45.783333	-63.183334						urn:lsid:marinespecies.org:taxname:217371	Squalus mitsukurii	Animalia	Chordata	Elasmobranchii	Squaliformes	Squalidae	Squalus		mitsukurii		
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3834	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3834	CNP-P-3834														1983	2	7			Argentina							106		-44.783333	-61.583332						urn:lsid:marinespecies.org:taxname:217371	Squalus mitsukurii	Animalia	Chordata	Elasmobranchii	Squaliformes	Squalidae	Squalus		mitsukurii		
urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3835	2017-03-31T17:00:00			CENPAT-CONICET	CNP-PECES	HumanObservation		urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3835	CNP-P-3835														1983	2	7			Argentina							115		-44.716667	-60.516666						urn:lsid:marinespecies.org:taxname:217371	Squalus mitsukurii	Animalia	Chordata	Elasmobranchii	Squaliformes	Squalidae	Squalus		mitsukurii		
